song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
13oLZxaQnNHidnfht4v06b,214987,5,0,4,0.058700,0.877,0.67600,0.0005860,0.2450,-7.020,0.0373,0.8580,123.405
3VhjwYLY4Y6Qqgck6V74WN,251453,11,0,4,0.005690,0.728,0.99300,0.0000067,0.3750,-6.262,0.1190,0.5540,128.626
3dmo2mujeMKAZDhAGD4MrW,455800,1,0,4,0.702000,0.485,0.48900,0.0089300,0.8720,-17.978,0.1060,0.6020,138.337
2EPOoZCvCYGfl5HqhXLpn6,232067,4,1,4,0.018200,0.664,0.56900,0.0000141,0.0951,-10.427,0.0325,0.7050,132.590
6E6uwOhAEHSzSvDewOBEvF,262827,6,0,4,0.048300,0.389,0.83800,0.0014800,0.0958,-9.883,0.0498,0.4720,176.577
2hn1lerQkPC6fOI0QFjr8r,272400,4,1,4,0.150000,0.880,0.52700,0.0447000,0.0288,-8.122,0.1330,0.7890,96.863
1iTb1iholOxAcDZKSqODpc,206573,0,1,4,0.019000,0.536,0.81900,0.0236000,0.1520,-11.450,0.0469,0.6630,165.205
5GNNHAaVKa4FY76m9KHFqQ,174720,5,0,3,0.411000,0.586,0.30100,0.0039600,0.2020,-12.659,0.0272,0.3850,97.721
4TOh3bFiBMm0reqGfNdZgJ,255107,9,1,3,0.225000,0.655,0.61000,0.0000000,0.1880,-11.703,0.0465,0.7410,114.719
1tYJ85q4pEj4ZNIokuu1pR,283733,4,0,4,0.754000,0.599,0.33800,0.0006990,0.1110,-11.827,0.0257,0.6280,97.157
6rDHv55bgVt78p0gXEr36r,215907,3,0,4,0.625000,0.560,0.55000,0.0000000,0.5560,-7.378,0.0357,0.2610,136.040
16RHNEOb7FItaWgVnGbhr5,236293,2,1,4,0.000049,0.467,0.87000,0.0051900,0.0792,-9.155,0.0300,0.9610,150.238
6w0A4rf6lIbFeFcIgFL1hV,205200,0,1,4,0.368000,0.670,0.70700,0.0000051,0.0683,-9.204,0.0635,0.8840,161.211
7DKdrMBKV11L1cF0QIVWry,267240,1,1,4,0.257000,0.555,0.26900,0.0002320,0.0600,-15.138,0.0324,0.1600,141.768
3BKgKo6yH6fyRwKPGLddc4,297787,6,0,3,0.357000,0.277,0.28900,0.0000018,0.1410,-11.804,0.0267,0.0559,81.949
6sR8Vk6nNRmmOLBSmFnEkd,315600,7,1,4,0.162000,0.857,0.51700,0.0000514,0.0774,-12.152,0.0420,0.9660,117.599
0CISciT9YanEusGO8Ets5k,254520,7,0,4,0.354000,0.885,0.58600,0.0650000,0.0430,-9.487,0.0334,0.9560,118.749
72OrfuJ9RxfLCoqAMeKHCZ,235373,1,1,4,0.346000,0.839,0.62300,0.0138000,0.3140,-13.712,0.1080,0.6680,103.799
4JuWSuPTxSWhxactc73T5X,168773,5,1,4,0.539000,0.510,0.31700,0.0002520,0.0846,-16.220,0.0287,0.4730,81.097
5kErKPSPv8EgdZ04R3el1K,212680,5,0,4,0.349000,0.723,0.88100,0.0002740,0.7050,-7.178,0.0743,0.6580,136.306
3dXSVFWK1s0PgtMrAifdDd,189000,7,1,4,0.624000,0.364,0.14200,0.0000000,0.1750,-21.084,0.0331,0.2750,65.680
6g4jppGEq00rooWkLUtTfP,206307,7,1,4,0.106000,0.567,0.90000,0.0000000,0.4160,-4.257,0.0511,0.7290,132.445
1mqytV5qZcmzG6MgvJCpkQ,211573,0,1,4,0.022300,0.673,0.68600,0.0001840,0.0963,-12.194,0.0363,0.6620,126.090
5CF1tiBY1XB6vzDVSnxbyg,214174,1,0,4,0.239000,0.546,0.62800,0.0000000,0.6180,-5.873,0.0276,0.8440,141.728
2CwMxEXxMiLRrKPLjQLmne,257040,8,0,4,0.001540,0.519,0.81500,0.0518000,0.5970,-6.303,0.0311,0.5840,133.456
6XbfUOYZw1h9d9IYVvQtYb,272249,7,0,4,0.382000,0.362,0.23400,0.1220000,0.0760,-11.353,0.0300,0.0453,131.835
1PtTJzfSoqTg4VAjxPmRuS,211327,2,1,4,0.179000,0.513,0.89600,0.0107000,0.6660,-4.998,0.0892,0.6130,141.928
4JC90rQSqwMAhekHuu2hCj,270067,0,1,4,0.600000,0.537,0.46900,0.0000000,0.1090,-7.941,0.0324,0.3630,136.536
1nZb59z7a16fY7HmHbLIZI,233400,7,1,4,0.859000,0.569,0.22600,0.0000036,0.0867,-17.414,0.0371,0.3450,66.864
2XsBSbENuPJNqp50W3iy48,159987,7,1,4,0.026500,0.571,0.87100,0.0000000,0.1020,-6.226,0.0621,0.7490,119.852
4ubXy5to2CK3Zq4m9f2SZT,227773,0,1,4,0.524000,0.635,0.41000,0.0000000,0.0447,-9.537,0.0257,0.6290,81.237
28dAkHMn5LZI85O1UxIu6C,238773,4,1,4,0.753000,0.392,0.46400,0.0000000,0.2860,-8.647,0.0390,0.2390,149.902
2VZzXJX14IZOmdXN2MuH9j,298973,1,0,4,0.002900,0.974,0.50300,0.0009140,0.0848,-6.060,0.0480,0.9460,108.442
6pwQEpLOlwclrsjgEOHEp0,261560,6,1,4,0.290000,0.522,0.68200,0.0000123,0.3390,-10.183,0.0344,0.5290,111.902
4AeH1nSZaqRliKLqEohH9c,235507,9,0,4,0.029100,0.562,0.76100,0.0000076,0.2430,-10.881,0.0452,0.6250,142.223
1KHehOVBdMmOxKi5Zcv0Ju,141027,5,1,4,0.005890,0.436,0.58200,0.0000177,0.3210,-13.563,0.0425,0.4010,174.109
58Omjh8UQKrup5Wu0itGfW,239293,1,1,4,0.330000,0.749,0.71200,0.0557000,0.4680,-8.632,0.0384,0.9650,96.377
1h22h211rde6dDCeW2hXpN,232573,2,1,4,0.614000,0.632,0.30500,0.0000201,0.0713,-11.842,0.0326,0.2380,139.935
35TGuK3M9efyjK6I5m7dld,148990,7,1,4,0.338000,0.726,0.43000,0.0001900,0.2890,-9.792,0.0880,0.8300,150.160
2KmvTthSR8R05yX3gdS0kE,242893,3,0,4,0.743000,0.478,0.37200,0.0018000,0.0745,-9.639,0.0294,0.3750,176.048
6TqkMplIusQbtGghbGXDHn,340067,5,1,4,0.043800,0.817,0.61400,0.0111000,0.3620,-12.226,0.1600,0.7560,112.051
2ws33FRyUcuvDnNgz5VfwZ,241573,2,1,4,0.001720,0.432,0.72800,0.0000190,0.2530,-7.190,0.0410,0.6660,147.783
63EaQ5loAR77RnoIpS33Xq,280827,7,0,4,0.269000,0.704,0.29100,0.0003600,0.3000,-16.826,0.0608,0.3000,82.326
6Aav1GMR2dbFU7nIRrnwQa,250800,2,1,4,0.012600,0.559,0.73500,0.0000036,0.1070,-10.122,0.0348,0.5080,122.866
2bzBI23EJWHjXmGj3xlYaM,264240,10,1,4,0.620000,0.603,0.67400,0.0026100,0.2600,-6.808,0.0295,0.5590,121.261
6rX8XrnLLIggn6ItYWnoMM,284000,0,1,4,0.177000,0.819,0.61200,0.0000031,0.1100,-12.772,0.0539,0.8390,98.424
0f0xKba8W0JdbBksmx4FZN,195733,4,1,4,0.020200,0.657,0.68600,0.0011500,0.0539,-11.173,0.0312,0.9220,129.919
0f9h8awV1X4jSllHXXYdfX,251947,0,1,4,0.000464,0.653,0.76600,0.0020600,0.1030,-8.078,0.0261,0.3960,125.113
5S98ZVqANz3nzMPHsVp20B,259200,4,0,4,0.000545,0.415,0.94200,0.0002810,0.0760,-8.558,0.0329,0.9210,169.199
6Gb2bRaL4Rp11kgWFMRLRt,184533,0,1,4,0.298000,0.711,0.46600,0.0000018,0.0975,-13.933,0.0323,0.9520,128.162
7f5Mo5JJ61GOTtFwhSqRyT,196600,6,1,4,0.019800,0.733,0.30700,0.0000000,0.1260,-19.637,0.0366,0.7320,98.710
4wrwamtSoTO4TUTsJaVj9c,259493,4,1,4,0.020000,0.547,0.79200,0.0000086,0.0976,-6.653,0.0285,0.7570,94.581
6qA9kMQq2jnNOiMonN8Lax,309520,5,1,4,0.293000,0.455,0.67200,0.0000000,0.1420,-5.514,0.0257,0.1730,78.470
6KU5URgVCXtJbrTFGEOz7S,224013,7,1,4,0.077600,0.691,0.47400,0.0000269,0.1130,-9.972,0.0279,0.7550,109.816
1ZhDatT59MAoXRLtQiMMfg,245293,9,0,4,0.195000,0.632,0.79100,0.0000104,0.3530,-6.856,0.0313,0.8040,92.854
4leRiN5JbiUZs5Hs5BEKNb,283333,11,1,4,0.010800,0.644,0.97800,0.0003400,0.0987,-9.273,0.2090,0.4400,139.725
63JdgRklR9MJyZiEQKXkRd,166733,2,1,4,0.371000,0.608,0.88400,0.0000000,0.3530,-6.219,0.1270,0.7950,97.894
7dsmXK3nB7egODKjMtT4G0,304400,6,1,4,0.006020,0.727,0.54700,0.0008820,0.0678,-15.479,0.0477,0.8100,139.804
7i5SqzGxw9ycbJIIOEVLXL,206960,2,1,4,0.149000,0.782,0.63700,0.0000244,0.0513,-12.656,0.0268,0.9230,102.216
6AEdWbrFREOUNmI1hMPbyc,241760,7,1,4,0.404000,0.546,0.35200,0.0000000,0.3550,-12.066,0.0320,0.3900,69.199
7dOZxMY4U4YZ3eFwOTABXK,251067,0,1,4,0.013300,0.497,0.70400,0.0003940,0.3710,-12.056,0.0346,0.5820,164.679
1CSXrsLDRvo4fC9jA26ajt,231293,9,0,4,0.416000,0.604,0.61900,0.0000000,0.3130,-5.689,0.0301,0.6200,107.687
0jgcFIVpI36Q1ieSlAXFv1,220760,1,1,4,0.243000,0.726,0.49600,0.0001610,0.6660,-14.549,0.0560,0.8270,168.377
3L6QNpfmdYuIG1ey3RqMDb,273027,1,1,4,0.087900,0.684,0.52600,0.0000014,0.1330,-12.011,0.0437,0.9250,121.368
7EB3HAKyArV5ZweYc7gWsU,264067,3,1,4,0.528000,0.560,0.33900,0.0000732,0.1010,-17.806,0.0329,0.4950,119.763
1BUTAQyk9QsdvRDghyMTC9,226733,7,1,4,0.133000,0.531,0.92400,0.0001030,0.0772,-5.106,0.0672,0.9360,131.843
7vuJiWTYwhhlP1EsGiVF3n,246333,4,0,4,0.004040,0.586,0.79100,0.0069100,0.0991,-8.502,0.0474,0.5190,98.090
1KFtAflpmsLfdBMoI5Lc43,237573,11,1,4,0.084700,0.688,0.85200,0.0003060,0.4460,-6.737,0.0694,0.9250,124.095
5bIwtIednTXz7BHnnoQN06,423267,0,1,4,0.152000,0.598,0.39800,0.0000000,0.1160,-14.208,0.0613,0.1350,129.125
1CZMhkwoI5C0NpxAJlaH8t,281947,9,1,4,0.017700,0.847,0.62700,0.0018400,0.1050,-10.933,0.0326,0.9650,109.204
0Ad7AOcXTLs2W18ZHhTkjC,235840,3,1,4,0.134000,0.379,0.76500,0.0611000,0.2980,-12.012,0.0378,0.8550,122.036
1HPJOoIVdUPuaebxzMrVaD,208283,10,0,4,0.372000,0.535,0.78900,0.0000266,0.1420,-5.578,0.0549,0.5270,123.763
0Q3vW513PoBhndb8MszDP2,375107,1,1,4,0.022600,0.755,0.70200,0.0000000,0.0386,-8.539,0.1570,0.8040,122.338
4D0L1crRJEf2ucdBnQ1E4i,263133,10,0,4,0.714000,0.706,0.28400,0.0000063,0.3880,-15.990,0.0379,0.3380,125.799
2sLRK19GToC140pye1yrIm,208747,0,1,4,0.033400,0.649,0.82900,0.0000156,0.0849,-10.663,0.0283,0.9660,137.278
6AIqujneZgVJRrChu63UNj,205960,7,1,4,0.166000,0.890,0.60000,0.0000000,0.0368,-6.866,0.0435,0.8840,123.910
3LqvmDtXWXjF7fg8mh8iZh,280333,9,0,4,0.014800,0.548,0.68000,0.0009490,0.0877,-8.675,0.0474,0.8510,148.494
5FYfjjNgGG2872yVdto8fE,269773,3,1,4,0.525000,0.450,0.34300,0.0028800,0.0544,-18.110,0.0400,0.3110,135.429
7vDvtRSQ1WsGy87TrpBQGM,254733,9,1,4,0.020100,0.586,0.91300,0.1560000,0.1570,-4.209,0.0443,0.7950,136.610
7EucoxqiQUYeftPwee0PGR,316333,7,1,4,0.028200,0.190,0.64100,0.0581000,0.3230,-13.813,0.0573,0.2070,90.045
2nWHzbBWBOePUvAImQv2So,325133,7,1,4,0.031700,0.878,0.95100,0.5440000,0.0614,-5.077,0.0690,0.6070,111.334
4RnzO9d30xQc3t09e9VCX9,359507,0,0,4,0.043200,0.413,0.89500,0.0002230,0.9260,-5.538,0.0616,0.3990,129.579
1xBl90mVMPL3XyEa2RLgkW,302373,6,1,4,0.142000,0.664,0.68900,0.0000028,0.1150,-10.063,0.0305,0.6050,132.150
76QlOaKjVbxqduVcwcQZWx,157067,4,1,4,0.066000,0.521,0.81400,0.0000000,0.0868,-8.270,0.1080,0.9720,153.747
47HusOVsGPUcsJtMq40aRd,357812,10,0,4,0.008910,0.843,0.46000,0.0024700,0.1320,-13.512,0.0540,0.8400,109.123
0OfJYf8lOOW56kXEfiGnG4,313800,2,1,4,0.000710,0.622,0.69200,0.0050500,0.0743,-9.988,0.0400,0.7580,139.221
63nGWkATmsuGxtNYnHHUlu,260427,10,1,4,0.258000,0.415,0.35300,0.0000029,0.1150,-13.898,0.0289,0.2800,157.974
0qnfAVtzFPY0pOGYpTkZeY,235333,9,0,4,0.103000,0.808,0.41700,0.0000000,0.0609,-15.226,0.0316,0.8870,114.558
5Pz9HciqYZX6HljGby0zc9,173560,9,1,4,0.326000,0.823,0.69300,0.0000000,0.0802,-6.816,0.0279,0.9630,106.669
1nje7FA6seZs08D3Co9iL2,213933,7,1,4,0.145000,0.865,0.42700,0.0000100,0.0772,-13.808,0.0292,0.8730,105.223
5RC12RMHBqOtB1S6wmiw7L,220333,7,1,4,0.068100,0.540,0.78900,0.0000000,0.2620,-9.473,0.0409,0.6240,119.226
1n3CDGhOHLq0ov22xLtDn4,291973,8,1,4,0.466000,0.798,0.54300,0.0005730,0.0708,-11.572,0.0464,0.8110,119.845
4VFpmNL2EgtM0veqYNTXj4,269400,7,1,4,0.013500,0.459,0.54200,0.0000026,0.1450,-15.051,0.0365,0.5300,151.427
0DnA2DyUwy0W4xMYtRxocL,200293,4,1,4,0.018400,0.810,0.71600,0.0000196,0.3010,-7.392,0.0402,0.9650,128.528
5dFkgiFjPIsY7HWxsAV5h3,188307,0,1,4,0.558000,0.609,0.47100,0.0000000,0.0277,-8.115,0.0360,0.5460,71.217
0fF4ejyjuyaivKZZcusSpA,239813,7,1,4,0.047100,0.789,0.90800,0.0168000,0.0701,-6.233,0.0649,0.8770,121.152
4q6bSpQPptaC9uIqmu5GEw,412253,9,1,4,0.294000,0.561,0.77400,0.5130000,0.5300,-10.564,0.0432,0.6480,82.906
6himyebq16WiAQW7M8CuJp,220187,1,0,4,0.001580,0.649,0.50700,0.1860000,0.0541,-9.449,0.0345,0.7370,115.939
2FtmoFvYo1zBsoxqchpzJC,230627,8,1,4,0.272000,0.315,0.48400,0.0000030,0.0862,-10.830,0.0285,0.3640,171.156
66ZOBuMbYPHO2Mv6S6EPvz,210640,4,1,4,0.004560,0.326,0.80400,0.0033900,0.6540,-13.688,0.0708,0.5670,170.945
35GkxTV7NSOPFRyHM5KtBT,206000,2,1,4,0.151000,0.644,0.72700,0.0403000,0.1140,-7.006,0.0341,0.9180,107.593
3b9SxtCRgPFPtIGpv1qQ1t,228809,2,1,4,0.162000,0.708,0.54000,0.0000000,0.2130,-12.586,0.0274,0.7570,92.583
1isGLtXBDB0hO7Us8F6mAA,256705,0,0,4,0.673000,0.611,0.57900,0.0000000,0.1020,-4.125,0.0303,0.5800,106.989
3Wuuyv70sQWtdH31mfpnFS,255093,11,0,4,0.022700,0.711,0.74300,0.0010800,0.2910,-6.769,0.0613,0.9660,122.388
1IyktkUQ3ktjlc6eDXG967,199200,0,1,4,0.249000,0.764,0.44800,0.0000000,0.1070,-12.371,0.0336,0.8680,124.226
71nMdNhWkT5WYIatA96Yg6,311747,9,0,4,0.387000,0.686,0.48400,0.0000261,0.1230,-12.951,0.0322,0.7730,127.998
04N18CfIbOJPnVLGOKgJNB,250053,10,1,4,0.247000,0.630,0.51400,0.0000000,0.0989,-8.005,0.0521,0.4770,89.128
0CzCmJ1gQO25qqSLlkf1ut,207240,4,1,4,0.232000,0.531,0.60000,0.0000068,0.6150,-12.080,0.0447,0.6600,144.231
1TWnInxydK4dDawD50E5Qe,215226,0,0,4,0.104000,0.776,0.93800,0.0078400,0.3020,-9.204,0.0739,0.8740,148.540
18PsAoBaEHQZRUxigLP8QJ,275227,9,0,4,0.006990,0.552,0.74100,0.0013300,0.0317,-7.388,0.0476,0.5080,148.996
2tW848mCm2JjkVbzwmsZXA,214933,11,0,4,0.219000,0.701,0.56300,0.0000059,0.1160,-15.761,0.0464,0.8950,137.369
3U5Lm60H6RteX9C0dpi7QT,232827,5,1,4,0.153000,0.624,0.69600,0.0000134,0.0891,-8.684,0.0418,0.5640,112.028
67Xft0VujlGS6i1l92bCem,249400,0,0,4,0.256000,0.741,0.79500,0.0003660,0.2050,-12.885,0.0305,0.5630,132.727
4k1YrSM0KCb5LepafCrW5K,280960,2,1,4,0.445000,0.668,0.43700,0.0000016,0.1700,-10.491,0.0320,0.6140,81.833
4fPsWh9XIzKVazh5luuHXR,216453,9,1,3,0.693000,0.603,0.36400,0.0000051,0.0804,-11.576,0.0282,0.1930,98.189
6LgG7yvuD791JlfCMaioPS,240533,0,1,4,0.136000,0.710,0.77300,0.0000249,0.2650,-10.803,0.0318,0.9610,138.550
7aQQEpqjYvWCpFmFfMytDg,158000,7,1,4,0.194000,0.399,0.62000,0.0042800,0.3250,-12.266,0.0427,0.5940,172.014
0UiTpQktrz9Bst6xrf7iLu,352533,4,1,4,0.204000,0.950,0.44600,0.0023800,0.0819,-9.659,0.0500,0.9480,117.426
3XVci0pO6NP7qdz2dP69Ed,251867,9,1,4,0.024900,0.695,0.50100,0.0000000,0.0640,-15.313,0.0383,0.6770,124.186
7HOmCnPcSoTpaUa2XVXxfo,237013,2,1,4,0.028100,0.688,0.74000,0.0001010,0.0851,-10.276,0.0287,0.9340,122.695
3VoBZSg9JsSyEv6e8vUViA,226427,9,1,4,0.096900,0.512,0.94100,0.0000407,0.3130,-5.178,0.0639,0.8460,159.345
7vGo6GXSO3A7YO7zZSHt0F,216573,2,1,4,0.572000,0.653,0.91400,0.0000000,0.0745,-7.010,0.0587,0.9610,142.590
45LjGJSRet0G1z5hbFuiu5,193173,7,1,4,0.104000,0.515,0.71000,0.0004670,0.6970,-13.274,0.0348,0.9090,140.302
2HyrLPJTZ4qDpWJ6qnu0Ke,381107,9,1,4,0.473000,0.772,0.67900,0.0215000,0.1650,-10.470,0.0421,0.8860,123.598
3R2IJ65sXjIHicPMQUnUNZ,337200,2,1,4,0.126000,0.741,0.84700,0.0000206,0.5340,-7.292,0.0324,0.6870,107.783
6Ul1xrvM96RvQMmlqIvox7,337804,8,0,4,0.888000,0.722,0.20800,0.9210000,0.2610,-15.502,0.0797,0.6510,61.509
3mTd6VbWfaGeKDKQJuU6hE,178427,3,1,4,0.323000,0.392,0.90400,0.0000000,0.0313,-6.030,0.2170,0.6370,190.475
6d3ic1mkWMxf5DPIW798f0,316227,11,0,4,0.196000,0.699,0.69600,0.0000000,0.3200,-9.582,0.2600,0.8210,121.233
3piCFb1t9mVY3iVoKxQ1jb,209000,9,1,4,0.003550,0.635,0.68600,0.0009080,0.1060,-10.032,0.0327,0.8800,130.557
3tONFHBS7CoyL0SjFgmpgR,218933,8,0,4,0.050400,0.741,0.47900,0.0001620,0.0872,-13.196,0.0491,0.9020,101.883
6HhVHZTzhjvS5erfCm4roh,340240,5,0,4,0.222000,0.694,0.78800,0.5540000,0.0372,-9.679,0.0299,0.5690,98.089
4wFPUsioL0kiLkjwM3MduT,234747,6,1,4,0.130000,0.709,0.75000,0.0000000,0.0611,-6.930,0.0478,0.8640,122.337
5AVKDuw5YzwpzAPvuVoXjx,200333,0,1,4,0.005060,0.561,0.65900,0.0405000,0.2670,-13.472,0.0322,0.8460,99.789
4aomZX0dG4qvU3saaxJu2f,208427,7,1,4,0.397000,0.696,0.57000,0.0000000,0.3140,-12.481,0.0300,0.9370,121.896
3TFOWJpcPUaKmVfRXM3uoK,295240,8,0,4,0.077600,0.847,0.48700,0.0000666,0.3420,-12.124,0.0640,0.8980,110.966
2JhIaeltCDCcp02K936tgx,254867,9,0,4,0.130000,0.620,0.79700,0.1960000,0.1750,-5.914,0.0303,0.8050,125.277
39W3SQYsCXHzaA9U3UEMsq,243267,7,1,4,0.039500,0.281,0.82300,0.0056000,0.0812,-5.044,0.0509,0.5150,209.758
4rNk3a75oq1ftbtiK9M0Gm,296267,1,1,4,0.103000,0.844,0.56000,0.0002760,0.0948,-13.954,0.0746,0.6890,124.169
4hK2b8a6DEJVcRXt5wrCr0,229133,2,1,4,0.190000,0.724,0.62100,0.0000000,0.0663,-12.374,0.0443,0.7020,122.622
1KzxCdjKTNAm7xaN4l3aT9,237227,5,1,4,0.849000,0.348,0.08340,0.0000061,0.1230,-16.060,0.0299,0.1380,82.980
1CP967dCzbdR2RMejYyPFz,252667,8,1,4,0.108000,0.733,0.37200,0.0000015,0.0960,-17.274,0.0368,0.7800,99.618
0vSQLvzkLlj11QRHsKSQz7,159773,8,1,4,0.149000,0.691,0.50900,0.0003050,0.0368,-14.319,0.0356,0.9700,129.042
2VpWQNy9Ywa6rIPX4l54A2,262507,10,0,4,0.048300,0.718,0.78300,0.0012400,0.3870,-7.189,0.0408,0.5040,106.671
1NluXt216fuqjX7KcmYQxM,267240,10,0,4,0.022600,0.811,0.62400,0.0128000,0.0356,-11.791,0.0830,0.9050,111.060
3s1BdA5PikyYgfAAiGEhMg,252912,0,1,4,0.283000,0.913,0.47600,0.0012700,0.2040,-13.823,0.0531,0.9550,112.730
2IplZsq9NcTLvp4j1vYAum,218360,9,1,4,0.003600,0.664,0.66700,0.0001150,0.1500,-8.037,0.0369,0.6990,118.908
5wwL0OAmVo8R12iDa0arvX,223467,1,1,4,0.017400,0.536,0.70800,0.6320000,0.1690,-13.069,0.0280,0.7070,133.058
4fsXdci4h7RUH7ohZwFwCB,173653,4,1,4,0.022000,0.656,0.73000,0.0032200,0.1350,-6.607,0.0410,0.9590,125.489
5CdSX55u4Dbkavl0amqeq0,240840,10,1,4,0.573000,0.419,0.50700,0.0000000,0.2080,-7.529,0.0452,0.3230,130.754
0kr4qhkSAiBEOvT1aoBcY6,264667,7,1,4,0.426000,0.660,0.53200,0.0000000,0.1170,-12.418,0.0810,0.7460,76.176
6Vozzu8YyCAWUMWxVatXtN,218533,10,1,4,0.429000,0.607,0.88400,0.7170000,0.6560,-6.530,0.1500,0.7110,132.374
4yMA1dHFvvQeWGqPtdiuop,233200,4,1,4,0.072500,0.770,0.74500,0.0000392,0.0885,-8.302,0.0405,0.9680,126.064
18hEUtGndAT0vzSTHCKFt4,244227,4,0,4,0.028000,0.485,0.52700,0.0334000,0.3020,-15.904,0.0362,0.6220,139.029
72YATNrv9D0QIVgOURyTFg,221987,1,1,4,0.036700,0.671,0.48700,0.0000000,0.1910,-15.367,0.0349,0.9610,127.885
5MvJf90qZxiVG6LpOBTOjJ,187120,9,1,4,0.046700,0.636,0.66700,0.0000012,0.1520,-7.269,0.0349,0.9480,121.939
439nrLtmKb4iAZPNJXWfkX,222547,5,1,4,0.229000,0.816,0.88500,0.0000022,0.0280,-5.135,0.0957,0.9640,100.018
6vZZtivPrtpggT5SSXsYTy,261560,11,1,1,0.355000,0.678,0.63100,0.0002680,0.3760,-8.624,0.0301,0.4630,102.378
6lsCXDyVBGFZHEWypWhnvn,217267,6,1,4,0.679000,0.287,0.40000,0.0000879,0.1660,-10.544,0.0303,0.2850,171.942
5Z4Sku2Isd3b0mxzWhdago,281347,11,0,4,0.357000,0.799,0.64400,0.0000851,0.0761,-10.167,0.0350,0.9730,116.207
49VkUiEBFzlMlXZN4fk7sL,209400,11,0,4,0.012800,0.649,0.85100,0.0115000,0.1990,-6.108,0.0434,0.6390,122.088
1DxX1D2pug5lSaf5XXjwuq,226640,11,0,4,0.023100,0.855,0.43800,0.0003620,0.0537,-12.563,0.0359,0.9440,120.405
7oJha5sW0FFC5zSslt7MUG,286267,11,0,4,0.135000,0.667,0.66700,0.0000449,0.1740,-11.442,0.0297,0.7320,130.982
1Rkvm7gV57MXALYYVpHqIi,245667,4,1,4,0.002780,0.361,0.64500,0.0248000,0.1100,-15.931,0.0461,0.8740,154.868
0ftI96GEGTvqEyDqhI35Hx,174347,11,1,4,0.224000,0.699,0.68000,0.0000000,0.0529,-8.228,0.0599,0.8570,113.889
7I1goRdwTwgkRSAnZjiGN5,241480,9,0,4,0.251000,0.808,0.85100,0.0000052,0.6240,-5.549,0.0514,0.9140,124.242
1nv7USeo1Y4gqQRqD7PsPI,356227,5,0,4,0.271000,0.856,0.53600,0.0001320,0.1140,-11.291,0.0377,0.6950,103.781
7btwmzYKStDASnnx0vubga,348440,9,1,4,0.002870,0.607,0.84000,0.0008950,0.1010,-9.169,0.0462,0.7660,149.506
3PlmSGTrHhMwK7qZQWub17,163851,3,1,4,0.555000,0.748,0.56000,0.0149000,0.2650,-6.770,0.0341,0.3760,107.775
5kXufSBanSLRpgbUcLZpil,193893,8,1,4,0.008800,0.495,0.89700,0.1900000,0.2930,-7.113,0.0770,0.6740,139.699
2taTwJsSblWRasoJjGtPxg,306160,6,1,4,0.341000,0.648,0.26100,0.0000540,0.3110,-19.509,0.0300,0.5690,86.804
4Jlqb6gqcqNbHpbjOBw0h0,185120,0,0,4,0.470000,0.659,0.27100,0.0005810,0.0655,-13.323,0.0451,0.9060,101.585
4rKoEpbz0qypYNxTH22TW8,191093,5,1,4,0.415000,0.519,0.88300,0.0001050,0.9650,-5.865,0.1320,0.9280,93.039
6BCVKcZhk5M1mHBvfOrDUK,203160,11,0,4,0.323000,0.593,0.58900,0.0001150,0.0722,-12.444,0.0401,0.7640,120.292
5jGnjle2fQLNSRYN7fTUuV,246640,4,1,4,0.931000,0.439,0.18000,0.0003470,0.1820,-15.230,0.0332,0.2760,126.140
506XJjrY7nEaOkvhgks5ho,229637,4,0,4,0.003320,0.522,0.71100,0.0000000,0.1680,-9.725,0.0570,0.8480,140.068
2DOmCaEuHQjJNpoj2qVgOT,159133,7,1,4,0.085000,0.590,0.81100,0.0000000,0.4650,-6.243,0.0504,0.5390,115.273
0vHLnBlZoqeogzqyCOT6mL,205733,9,1,4,0.315000,0.439,0.87400,0.0000000,0.3900,-6.545,0.0523,0.8290,174.324
7GnL00qSPm1mYUSXaZor0f,298613,5,0,4,0.347000,0.537,0.42700,0.0000000,0.0461,-11.009,0.0302,0.3370,119.998
00drgzklCYUPHnEDRi7ROJ,333560,9,1,4,0.096100,0.490,0.71900,0.0001750,0.1200,-7.870,0.0355,0.8640,181.448
01sno3m5rqaFy2YVE1A7LZ,204680,9,1,4,0.003510,0.488,0.90500,0.3730000,0.0685,-3.789,0.0485,0.8050,128.472
5lIHzqJj7uRsnhvyvEuGyH,257000,4,0,4,0.214000,0.705,0.53600,0.0000117,0.5230,-12.860,0.0385,0.7400,96.936
2YOKbPcXmp9qlOon8Jk2UP,316536,7,1,4,0.425000,0.763,0.39100,0.2510000,0.0581,-12.171,0.0331,0.8880,89.588
0H949NmTv9xUgMiJpls5f7,220667,11,1,4,0.024800,0.756,0.67500,0.0010800,0.0714,-7.730,0.0478,0.8750,148.049
1NX18zq0pWOp3T2POFylgs,250840,2,1,4,0.002520,0.587,0.91900,0.0011700,0.3330,-6.225,0.0402,0.7200,125.868
35hnRvunhQASiRFyhRslH7,268200,9,1,4,0.000059,0.206,0.81000,0.0644000,0.0855,-6.492,0.0423,0.1550,163.552
3DrVmGBiGzNlRyffjZuTK6,226507,3,1,4,0.075600,0.644,0.83600,0.0000130,0.0512,-9.392,0.0308,0.9640,123.234
